st_zip,ed_zip,distance
10010,11411,31371
10010,11412,24117
10010,11413,28139
10010,11414,20177
10010,11415,19093
10010,11416,17593
10010,11417,17970
10010,11418,16741
10010,11419,21756
10010,11420,23343
10010,11421,16998
10010,11422,29842
10010,11423,22479
10010,11426,25444
10010,11427,23311
10010,11428,24119
10010,11429,25571
10010,11432,20864
10010,11433,21802
10010,11434,25272
10010,11435,19804
10010,11436,22961
10010,11691,35270
10010,11692,46014
10010,11693,26069
10010,11694,41772
10011,10001,2145
10011,10002,4051
10011,10003,1748
10011,10004,3280
10011,10005,4759
10011,10006,4630
10011,10007,3303
10011,10009,3135
10011,10010,2091
10011,10011,0
10011,10012,2099
10011,10013,2767
10011,10014,1326
10011,10016,2615
10011,10017,4252
10011,10018,3283
10011,10019,4491
10011,10021,6013
10011,10022,4607
10011,10023,5487
10011,10024,7160
10011,10025,8688
10011,10026,10539
10011,10027,11287
10011,10028,10104
10011,10029,10139
10011,10030,13829
10011,10031,12328
10011,10032,14963
10011,10033,15043
10011,10034,17476
10011,10035,12628
10011,10036,3562
10011,10037,13002
10011,10038,7824
10011,10039,15428
10011,10040,16229
10011,10044,9178
10011,10065,5168
10011,10069,5704
10011,10075,3280
10011,10128,7291
10011,10280,4200
10011,10282,3769
10011,10301,26008
10011,10302,30442
10011,10303,30930
10011,10304,22429
10011,10305,21533
10011,10306,30057
10011,10307,46478
10011,10308,34031
10011,10309,41720
10011,10310,25829
10011,10312,39810
10011,10314,28606
10011,10451,14650
10011,10452,17433
10011,10453,17702
10011,10454,13097
10011,10455,15348
10011,10456,19681
10011,10457,18861
10011,10458,27692
10011,10459,18224
10011,10460,19138
10011,10461,23405
10011,10462,22931
10011,10463,20976
10011,10464,29174
10011,10465,22632
10011,10466,25943
10011,10467,23720
10011,10468,19552
10011,10469,27463
10011,10471,21761
10011,10472,21357
10011,10473,19207
10011,10474,18065
10011,10475,27084
10011,11101,7026
10011,11102,9436
10011,11103,10020
10011,11104,8253
10011,11105,15608
10011,11106,8760
10011,11201,6700
10011,11203,16568
10011,11204,16621
10011,11205,7656
10011,11206,8100
10011,11207,27824
10011,11208,20945
10011,11209,16553
10011,11210,17026
10011,11211,6777
10011,11212,13946
10011,11213,11661
10011,11214,22572
10011,11215,10510
10011,11216,9846
10011,11217,7484
10011,11218,12929
10011,11219,14670
10011,11220,14787
10011,11221,9894
10011,11222,7757
10011,11223,18490
10011,11224,24202
10011,11225,10625
10011,11226,14555
10011,11228,16959
10011,11229,19604
10011,11230,15514
10011,11231,9052
10011,11232,12361
10011,11233,12253
10011,11234,34503
10011,11235,26070
10011,11236,38010
10011,11237,13269
10011,11238,8604
10011,11239,38056
10011,11354,19797
10011,11355,18485
10011,11356,21899
10011,11357,23092
10011,11358,22472
10011,11360,26459
10011,11361,24931
10011,11362,25839
10011,11363,27298
10011,11364,23589
10011,11365,20045
10011,11367,19492
10011,11368,16089
10011,11369,15636
10011,11370,13784
10011,11372,13121
10011,11373,13819
10011,11374,13826
10011,11375,15190
10011,11377,10929
10011,11378,10364
10011,11379,14627
10011,11385,12707
10011,11411,32894
10011,11412,25639
10011,11413,29661
10011,11414,21699
10011,11415,20615
10011,11416,19115
10011,11417,19492
10011,11418,18263
10011,11419,23279
10011,11420,24865
10011,11421,18521
10011,11422,31364
10011,11423,24001
10011,11426,26966
10011,11427,24833
10011,11428,25641
10011,11429,27093
10011,11432,22386
10011,11433,23324
10011,11434,26794
10011,11435,21326
10011,11436,24483
10011,11691,36792
10011,11692,42904
10011,11693,27591
10011,11694,38662
10012,10001,4192
10012,10002,2054
10012,10003,1788
10012,10004,1479
10012,10005,2999
10012,10006,4102
10012,10007,2010
10012,10009,2638
10012,10010,2969
10012,10011,2753
10012,10012,0
10012,10013,927
10012,10014,1703
10012,10016,3492
10012,10017,4991
10012,10018,5278
10012,10019,6487
10012,10021,8960
10012,10022,5485
10012,10023,7483
10012,10024,9057
10012,10025,10585
10012,10026,12436
10012,10027,13184
10012,10028,11908
10012,10029,11943
10012,10030,15633
10012,10031,14224
10012,10032,16860
10012,10033,16939
10012,10034,20797
10012,10035,14432
10012,10036,5557
10012,10037,14805
10012,10038,5946
10012,10039,17232
10012,10040,20905
10012,10044,10056
10012,10065,6046
10012,10069,7601
10012,10075,1479
10012,10128,11821
10012,10280,3672
10012,10282,2527
10012,10301,25480
10012,10302,29914
10012,10303,30402
10012,10304,21901
10012,10305,21005
10012,10306,29529
10012,10307,45950
10012,10308,33503
10012,10309,41192
10012,10310,25301
10012,10312,39282
10012,10314,28078
10012,10451,16454
10012,10452,18115
10012,10453,19598
10012,10454,14901
10012,10455,17151
10012,10456,17987
10012,10457,20758
10012,10458,26865
10012,10459,20028
10012,10460,20942
10012,10461,29546
10012,10462,23269
10012,10463,22872
10012,10464,30978
10012,10465,24436
10012,10466,28565
10012,10467,25524
10012,10468,22175
10012,10469,29267
10012,10471,23658
10012,10472,20838
10012,10473,21010
10012,10474,19869
10012,10475,28888
10012,11101,7904
10012,11102,16295
10012,11103,15270
10012,11104,10302
10012,11105,15471
10012,11106,9638
10012,11201,4940
10012,11203,12041
10012,11204,16093
10012,11205,5778
10012,11206,5778
10012,11207,12948
10012,11208,14498
10012,11209,16025
10012,11210,16498
10012,11211,4455
10012,11212,12068
10012,11213,9784
10012,11214,22044
10012,11215,9982
10012,11216,7969
10012,11217,5607
10012,11218,12401
10012,11219,14142
10012,11220,14259
10012,11221,7572
10012,11222,7045
10012,11223,17962
10012,11224,23674
10012,11225,8747
10012,11226,14027
10012,11228,16431
10012,11229,19076
10012,11230,14986
10012,11231,8524
10012,11232,11833
10012,11233,10376
10012,11234,33975
10012,11235,25542
10012,11236,14543
10012,11237,9761
10012,11238,6726
10012,11239,37528
10012,11354,20845
10012,11355,18607
10012,11356,22699
10012,11357,23894
10012,11358,22594
10012,11360,27233
10012,11361,25054
10012,11362,25961
10012,11363,27421
10012,11364,23712
10012,11365,20167
10012,11367,19614
10012,11368,16211
10012,11369,15499
10012,11370,13647
10012,11372,12984
10012,11373,12646
10012,11374,13948
10012,11375,15312
10012,11377,10725
10012,11378,10482
10012,11379,12695
10012,11385,12826
10012,11411,33016
10012,11412,25761
10012,11413,29783
10012,11414,21821
10012,11415,20737
10012,11416,19237
10012,11417,19614
10012,11418,18385
10012,11419,23401
10012,11420,24987
10012,11421,18643
10012,11422,31486
10012,11423,24124
10012,11426,27089
10012,11427,24955
10012,11428,25764
10012,11429,27215
10012,11432,22508
10012,11433,23447
10012,11434,26916
10012,11435,21449
10012,11436,24605
10012,11691,36915
10012,11692,42376
10012,11693,27714
10012,11694,38134
10013,10001,5714
10013,10002,1709
10013,10003,2247
10013,10004,553
10013,10005,2072
10013,10006,2461
10013,10007,1083
10013,10009,3175
10013,10010,3428
10013,10011,3590
10013,10012,1434
10013,10013,0
10013,10014,2539
10013,10016,3951
10013,10017,8465
10013,10018,6462
10013,10019,7671
10013,10021,10831
10013,10022,9449
10013,10023,8667
10013,10024,10241
10013,10025,11769
10013,10026,15671
10013,10027,14368
10013,10028,13779
10013,10029,13814
10013,10030,17504
10013,10031,20399
10013,10032,18044
10013,10033,20824
10013,10034,22668
10013,10035,16303
10013,10036,6742
10013,10037,16676
10013,10038,5159
10013,10039,19103
10013,10040,22776
10013,10044,13727
10013,10065,10417
10013,10069,8785
10013,10075,553
10013,10128,13692
10013,10280,2031
10013,10282,1600
10013,10301,23839
10013,10302,28273
10013,10303,28762
10013,10304,20261
10013,10305,19365
10013,10306,27889
10013,10307,44309
10013,10308,31863
10013,10309,39552
10013,10310,23660
10013,10312,37641
10013,10314,26438
10013,10451,18325
10013,10452,19986
10013,10453,23061
10013,10454,16772
10013,10455,19022
10013,10456,19858
10013,10457,23443
10013,10458,28736
10013,10459,21899
10013,10460,22813
10013,10461,27080
10013,10462,25139
10013,10463,25086
10013,10464,32849
10013,10465,26307
10013,10466,30436
10013,10467,27395
10013,10468,24046
10013,10469,31138
10013,10471,24842
10013,10472,22709
10013,10473,22881
10013,10474,21740
10013,10475,30758
10013,11101,12972
10013,11102,18744
10013,11103,17719
10013,11104,12750
10013,11105,17919
10013,11106,14330
10013,11201,4014
10013,11203,11254
10013,11204,14453
10013,11205,4992
10013,11206,5897
10013,11207,12162
10013,11208,13712
10013,11209,14385
10013,11210,14857
10013,11211,4574
10013,11212,11281
10013,11213,8997
10013,11214,20404
10013,11215,8342
10013,11216,7182
10013,11217,4820
10013,11218,10760
10013,11219,12502
10013,11220,12619
10013,11221,8760
10013,11222,9493
10013,11223,16322
10013,11224,22033
10013,11225,7960
10013,11226,12386
10013,11228,14790
10013,11229,17435
10013,11230,13345
10013,11231,6883
10013,11232,10192
10013,11233,9589
10013,11234,32334
10013,11235,23902
10013,11236,13756
10013,11237,12210
10013,11238,5939
10013,11239,35887
10013,11354,23293
10013,11355,21056
10013,11356,25147
10013,11357,26342
10013,11358,25043
10013,11360,29681
10013,11361,27502
10013,11362,28409
10013,11363,29869
10013,11364,26160
10013,11365,22616
10013,11367,22062
10013,11368,18659
10013,11369,17947
10013,11370,16095
10013,11372,15432
10013,11373,15095
10013,11374,16396
10013,11375,17760
10013,11377,13174
10013,11378,12931
10013,11379,15144
10013,11385,15274
10013,11411,35464
10013,11412,28210
10013,11413,32231
10013,11414,39702
10013,11415,23186
10013,11416,21685
10013,11417,22062
10013,11418,20834
10013,11419,25849
10013,11420,27436
10013,11421,21091
10013,11422,33934
10013,11423,26572
10013,11426,29537
10013,11427,27403
10013,11428,28212
10013,11429,29663
10013,11432,24957
10013,11433,25895
10013,11434,29365
10013,11435,23897
10013,11436,27053
10013,11691,39363
10013,11692,40736
10013,11693,45594
10013,11694,36493
10014,10001,2693
10014,10002,3310
10014,10003,1624
10014,10004,2539
10014,10005,4018
10014,10006,3750
10014,10007,2562
10014,10009,2858
10014,10010,2806
10014,10011,1254
10014,10012,1358
10014,10013,2026
10014,10014,0
10014,10016,3329
10014,10017,4965
10014,10018,4183
10014,10019,5392
10014,10021,6727
10014,10022,5322
10014,10023,6388
10014,10024,7962
10014,10025,9490
10014,10026,11341
10014,10027,12089
10014,10028,7698
10014,10029,10854
10014,10030,14544
10014,10031,13129
10014,10032,15765
10014,10033,15844
10014,10034,18278
10014,10035,13343
10014,10036,4463
10014,10037,13716
10014,10038,7083
10014,10039,15639
10014,10040,17031
10014,10044,9893
10014,10065,5883
10014,10069,6506
10014,10075,2539
10014,10128,8006
10014,10280,3320
10014,10282,2889
10014,10301,25128
10014,10302,29562
10014,10303,30050
10014,10304,21549
10014,10305,20653
10014,10306,29177
10014,10307,45598
10014,10308,33151
10014,10309,40841
10014,10310,24949
10014,10312,38930
10014,10314,27726
10014,10451,15365
10014,10452,18234
10014,10453,18504
10014,10454,13812
10014,10455,16062
10014,10456,20483
10014,10457,19663
10014,10458,28494
10014,10459,18939
10014,10460,22751
10014,10461,24120
10014,10462,23733
10014,10463,21777
10014,10464,32770
10014,10465,26222
10014,10466,26744
10014,10467,25964
10014,10468,20354
10014,10469,27378
10014,10471,22563
10014,10472,22159
10014,10473,19921
10014,10474,18780
10014,10475,30679
10014,11101,7741
10014,11102,10151
10014,11103,10735
10014,11104,8967
10014,11105,16322
10014,11106,9475
10014,11201,5959
10014,11203,15688
10014,11204,15742
10014,11205,6915
10014,11206,7091
10014,11207,28538
10014,11208,21660
10014,11209,15673
10014,11210,16146
10014,11211,5768
10014,11212,13205
10014,11213,10920
10014,11214,21692
10014,11215,9631
10014,11216,9105
10014,11217,6743
10014,11218,12049
10014,11219,13791
10014,11220,13908
10014,11221,8885
10014,11222,8472
10014,11223,17611
10014,11224,23322
10014,11225,9884
10014,11226,13675
10014,11228,16079
10014,11229,18724
10014,11230,14634
10014,11231,8172
10014,11232,11481
10014,11233,11512
10014,11234,33623
10014,11235,25191
10014,11236,37130
10014,11237,11075
10014,11238,7863
10014,11239,37176
10014,11354,20511
10014,11355,19200
10014,11356,22614
10014,11357,23807
10014,11358,23187
10014,11360,27174
10014,11361,25646
10014,11362,26554
10014,11363,28013
10014,11364,24304
10014,11365,20760
10014,11367,20207
10014,11368,16803
10014,11369,16351
10014,11370,14499
10014,11372,13835
10014,11373,14533
10014,11374,14541
10014,11375,15904
10014,11377,11644
10014,11378,11078
10014,11379,15342
10014,11385,13422
10014,11411,33608
10014,11412,26354
10014,11413,30376
10014,11414,40991
10014,11415,21330
10014,11416,19830
10014,11417,20207
10014,11418,18978
10014,11419,23993
10014,11420,25580
10014,11421,19235
10014,11422,32078
10014,11423,24716
10014,11426,27681
10014,11427,25548
10014,11428,26356
10014,11429,27808
10014,11432,23101
10014,11433,24039
10014,11434,27509
10014,11435,22041
10014,11436,25197
10014,11691,37507
10014,11692,42025
10014,11693,46883
10014,11694,37782
10016,10001,2682
10016,10002,5413
10016,10003,2061
10016,10004,4612
10016,10005,7917
10016,10006,8740
10016,10007,9826
10016,10009,2712
10016,10010,903
10016,10011,3430
10016,10012,3292
10016,10013,4059
10016,10014,4053
10016,10016,0
10016,10017,1947
10016,10018,3121
10016,10019,4324
10016,10021,4170
10016,10022,2925
10016,10023,5402
10016,10024,6956
10016,10025,9223
10016,10026,9443
10016,10027,12764
10016,10028,5307
10016,10029,7585
10016,10030,11276
10016,10031,14171
10016,10032,16728
10016,10033,14596
10016,10034,16440
10016,10035,10075
10016,10036,3400
10016,10037,10448
10016,10038,10865
10016,10039,12874
10016,10040,16548
10016,10044,7274
10016,10065,3142
10016,10069,5936
10016,10075,4612
10016,10128,5265
10016,10280,8912
10016,10282,9428
10016,10301,29780
10016,10302,34214
10016,10303,34702
10016,10304,26201
10016,10305,25305
10016,10306,33829
10016,10307,50250
10016,10308,37803
10016,10309,45492
10016,10310,29601
10016,10312,43582
10016,10314,32378
10016,10451,12097
10016,10452,13758
10016,10453,16833
10016,10454,10544
10016,10455,12794
10016,10456,13630
10016,10457,17215
10016,10458,22508
10016,10459,15671
10016,10460,16584
10016,10461,20851
10016,10462,18911
10016,10463,18857
10016,10464,26621
10016,10465,20079
10016,10466,24208
10016,10467,21167
10016,10468,17817
10016,10469,24909
10016,10471,23995
10016,10472,16481
10016,10473,16653
10016,10474,15512
10016,10475,24530
10016,11101,5122
10016,11102,7532
10016,11103,8116
10016,11104,6348
10016,11105,13703
10016,11106,6856
10016,11201,9517
10016,11203,20340
10016,11204,20393
10016,11205,10926
10016,11206,9783
10016,11207,25919
10016,11208,19041
10016,11209,20325
10016,11210,20798
10016,11211,8459
10016,11212,27945
10016,11213,15259
10016,11214,26344
10016,11215,14282
10016,11216,13444
10016,11217,11082
10016,11218,16701
10016,11219,18442
10016,11220,18559
10016,11221,11577
10016,11222,5853
10016,11223,22262
10016,11224,27974
10016,11225,14266
10016,11226,18327
10016,11228,20731
10016,11229,23376
10016,11230,19286
10016,11231,12824
10016,11232,16133
10016,11233,26992
10016,11234,38275
10016,11235,29842
10016,11236,41782
10016,11237,11365
10016,11238,12201
10016,11239,31113
10016,11354,17892
10016,11355,16581
10016,11356,19995
10016,11357,21188
10016,11358,20568
10016,11360,24555
10016,11361,23027
10016,11362,23935
10016,11363,25394
10016,11364,21685
10016,11365,18141
10016,11367,17588
10016,11368,14184
10016,11369,13732
10016,11370,11880
10016,11372,11216
10016,11373,11914
10016,11374,11922
10016,11375,13286
10016,11377,9025
10016,11378,8459
10016,11379,12723
10016,11385,10803
10016,11411,30989
10016,11412,23735
10016,11413,27757
10016,11414,19795
10016,11415,18711
10016,11416,17211
10016,11417,17588
10016,11418,16359
10016,11419,21374
10016,11420,22961
10016,11421,16616
10016,11422,29459
10016,11423,22097
10016,11426,25062
10016,11427,22929
10016,11428,23737
10016,11429,25189
10016,11432,20482
10016,11433,21420
10016,11434,24890
10016,11435,19422
10016,11436,22578
10016,11691,34888
10016,11692,46676
10016,11693,25687
10016,11694,42434
10017,10001,3603
10017,10002,6268
10017,10003,2982
10017,10004,8340
10017,10005,8773
10017,10006,9596
10017,10007,10682
10017,10009,3567
10017,10010,1824
10017,10011,4351
10017,10012,4213
10017,10013,4980
10017,10014,4974
10017,10016,1510
10017,10017,0
10017,10018,2761
10017,10019,2993
10017,10021,2656
10017,10022,1250
10017,10023,4071
10017,10024,5625
10017,10025,7905
10017,10026,8125
10017,10027,11445
10017,10028,3627
10017,10029,6267
10017,10030,9958
10017,10031,12853
10017,10032,15409
10017,10033,13278
10017,10034,15122
10017,10035,8757
10017,10036,2069
10017,10037,9130
10017,10038,11721
10017,10039,11556
10017,10040,15230
10017,10044,6821
10017,10065,1811
10017,10069,4605
10017,10075,8340
10017,10128,3935
10017,10280,9767
10017,10282,10284
10017,10301,30635
10017,10302,35069
10017,10303,35558
10017,10304,27057
10017,10305,26161
10017,10306,34685
10017,10307,51105
10017,10308,38659
10017,10309,46348
10017,10310,30456
10017,10312,44438
10017,10314,33234
10017,10451,10779
10017,10452,12440
10017,10453,15515
10017,10454,9225
10017,10455,11476
10017,10456,12312
10017,10457,15897
10017,10458,21190
10017,10459,14352
10017,10460,15266
10017,10461,19533
10017,10462,17593
10017,10463,17539
10017,10464,25303
10017,10465,18761
10017,10466,22890
10017,10467,19849
10017,10468,16499
10017,10469,23591
10017,10471,22676
10017,10472,15163
10017,10473,15335
10017,10474,14193
10017,10475,23212
10017,11101,4668
10017,11102,7079
10017,11103,6892
10017,11104,5895
10017,11105,13250
10017,11106,6403
10017,11201,10373
10017,11203,21196
10017,11204,21249
10017,11205,11902
10017,11206,10738
10017,11207,25466
10017,11208,18587
10017,11209,21181
10017,11210,21654
10017,11211,9936
10017,11212,27491
10017,11213,15650
10017,11214,27200
10017,11215,15138
10017,11216,13664
10017,11217,11937
10017,11218,17556
10017,11219,19298
10017,11220,19415
10017,11221,11731
10017,11222,5400
10017,11223,23118
10017,11224,28829
10017,11225,15789
10017,11226,19183
10017,11228,21586
10017,11229,24231
10017,11230,20141
10017,11231,13680
10017,11232,16989
10017,11233,26539
10017,11234,39130
10017,11235,30698
10017,11236,33836
10017,11237,10911
10017,11238,13404
10017,11239,30660
10017,11354,17439
10017,11355,16127
10017,11356,19541
10017,11357,20735
10017,11358,20114
10017,11360,24102
10017,11361,22574
