,from,to,cost
991,5,152,14.684757196279188
992,5,153,15.170695070452798
993,5,154,16.280096595739913
994,5,155,16.87083048854924
995,5,156,13.238434448448107
996,5,157,24.075219376832088
997,5,158,20.78002130970582
998,5,159,24.715656481001716
999,5,160,22.45817943631713
1000,5,161,22.871898992070957
1001,5,162,23.103573451456587
1002,5,163,18.518367534906677
1003,5,164,19.126253973528556
1004,5,165,20.384218449294547
1005,5,166,17.11577775508587
1006,5,167,18.6789415532409
1007,5,168,24.7080887588639
1008,5,169,22.657491452275288
1009,5,170,19.84638207589108
1010,5,171,20.567625512555768
1011,6,7,2.6879433079777604
1012,6,8,3.4033048477964822
1013,6,9,2.986738944388411
1014,6,10,1.4831345320778062
1015,6,11,0.6367989841853593
1016,6,12,2.2250813637537052
1017,6,13,4.166193477080949
1018,6,14,5.1983707097111616
1019,6,15,4.6934322311785595
1020,6,16,5.961015906676959
1021,6,17,7.303245633370806
1022,6,18,5.931673420779875
1023,6,19,7.23764403367417
1024,6,20,8.455637421046799
1025,6,21,9.842118057443875
1026,6,22,10.780262746966006
1027,6,23,11.704277699480071
1028,6,24,8.300300305234966
1029,6,25,10.124959140400394
1030,6,26,12.80531143112533
1031,6,27,13.180132501196235
1032,6,28,14.8541416615485
1033,6,29,16.23000548831029
1034,6,30,18.36826110861213
1035,6,31,11.340639755726302
1036,6,32,5.245592022537857
1037,6,33,12.497161644887958
1038,6,34,0.6403583678079116
1039,6,35,13.783888320117097
1040,6,36,17.31534006845526
1041,6,37,7.14635012539995
1042,6,38,6.755869370517568
1043,6,39,7.289520171094382
1044,6,40,0.09546170826377925
1045,6,41,8.877434625743103
1046,6,42,0.8718465196286311
1047,6,43,0.7087189122027757
1048,6,44,11.663136042693496
1049,6,45,14.42430550699957
1050,6,46,15.98373535698495
1051,6,47,13.390125731368824
1052,6,48,14.230252172678659
1053,6,49,18.723688157142046
1054,6,50,30.40095478622655
1055,6,51,21.81175841593457
1056,6,52,26.333788006821486
1057,6,53,12.98325012760114
1058,6,54,23.68798391446746
1059,6,55,17.02304898410738
1060,6,56,14.018084843803166
1061,6,57,15.513753661842843
1062,6,58,17.270887425192452
1063,6,59,12.828652678966403
1064,6,60,14.064226197341432
1065,6,61,15.428479477722336
1066,6,62,17.478154367431284
1067,6,63,19.329013860948166
1068,6,64,15.569631500396206
1069,6,65,17.74632736596788
1070,6,66,20.327013054108484
1071,6,67,18.983657149131396
1072,6,68,20.274702607887967
1073,6,69,23.701709651214294
1074,6,70,20.138731633009854
1075,6,71,23.643799398366465
1076,6,72,21.125078602797053
1077,6,73,19.16109327582184
1078,6,74,21.86248738798907
1079,6,75,22.490126879840343
1080,6,76,17.189159080107654
1081,6,77,17.03071823735897
1082,6,78,15.198753014701683
1083,6,79,23.248707272309293
1084,6,80,7.0095984062952725
1085,6,81,9.266858453935171
1086,6,82,9.480869544613215
1087,6,83,7.932657767793356
1088,6,84,10.66570369169978
1089,6,85,8.365355666143754
1090,6,86,2.6220824928668445
1091,6,87,9.312301548627435
1092,6,88,10.813044504947003
1093,6,89,4.166237674880592
1094,6,90,5.540189183200341
1095,6,91,10.698409866554815
1096,6,92,12.02734541370182
1097,6,93,10.055896174284872
1098,6,94,10.806254225522547
1099,6,95,4.311959562205366
1100,6,96,9.680775851352498
1101,6,97,7.686018503443021
1102,6,98,12.50040945876558
1103,6,99,5.605796048592226
1104,6,100,6.1817610662339595
1105,6,101,4.26033436635151
1106,6,102,8.366592350395168
1107,6,103,8.965491924706447
1108,6,104,8.090717274914859
1109,6,105,7.203656436842967
1110,6,106,5.05344757859454
1111,6,107,13.174993579937857
1112,6,108,15.316671046916987
1113,6,109,7.198605653632558
1114,6,110,8.576433989427235
1115,6,111,10.724752964027804
1116,6,112,13.499026358635973
1117,6,113,10.753104252783057
1118,6,114,3.860283942218398
1119,6,115,6.876817737845924
1120,6,116,8.261533210518223
1121,6,117,12.527936076714868
1122,6,118,15.126175097305218
1123,6,119,11.986781410516445
1124,6,120,7.664709017096708
1125,6,121,5.289996858290797
1126,6,122,12.719314416769636
1127,6,123,16.523840807064346
1128,6,124,16.188649590866202
1129,6,125,15.823997556028525
1130,6,126,18.450961815054377
1131,6,127,18.49711982610258
1132,6,128,20.46206456160207
1133,6,129,20.37257311930092
1134,6,130,23.715644205659835
1135,6,131,23.02398625671132
1136,6,132,21.212029486530184
1137,6,133,18.091169366781166
1138,6,134,15.918881431453874
1139,6,135,12.809096167385169
1140,6,136,12.41388934530456
1141,6,137,11.06749310812366
1142,6,138,11.268137417373962
1143,6,139,11.182912469657744
1144,6,140,12.498686866746619
1145,6,141,13.5303728603884
1146,6,142,9.134332475692576
1147,6,143,9.133708019158346
1148,6,144,10.805159414039846
1149,6,145,9.441084850815406
1150,6,146,22.883451393180863
1151,6,147,20.82735778195229
1152,6,148,21.922713562641114
1153,6,149,15.091767347681568
1154,6,150,15.002418339404121
1155,6,151,13.568976994204831
1156,6,152,14.311830021642965
1157,6,153,14.681490631051945
1158,6,154,15.839284094412566
1159,6,155,16.48460331443594
1160,6,156,12.798539817052712
1161,6,157,23.6763707339925
1162,6,158,20.220332248395344
1163,6,159,24.104592382797172
1164,6,160,21.86043909599499
1165,6,161,22.294118885960017
1166,6,162,22.559880632410298
1167,6,163,17.965898737223
1168,6,164,18.628651320688146
1169,6,165,19.954920024468148
1170,6,166,16.599510758805337
1171,6,167,18.26696256357952
1172,6,168,24.530158507967347
1173,6,169,22.56093028369256
1174,6,170,19.747136976558966
1175,6,171,20.624310690033443
1176,7,8,1.2630413043392887
1177,7,9,2.295941838570739
1178,7,10,1.5817401422211685
1179,7,11,2.1152872411683905
1180,7,12,2.3412518533193967
1181,7,13,2.0139729053691537
1182,7,14,2.929831633946216
1183,7,15,3.3472014740330716
1184,7,16,4.351427349818307
1185,7,17,5.015100752331412
1186,7,18,3.6266982092697786
1187,7,19,5.58080886948
1188,7,20,6.690620965522455
1189,7,21,7.975098093810395
1190,7,22,8.699116669540315
1191,7,23,9.70838624246755
1192,7,24,6.003122055591198
1193,7,25,7.858339050596757
1194,7,26,10.69403909024331
1195,7,27,11.196326719586057
1196,7,28,12.836141235465323
1197,7,29,14.197866281077323
1198,7,30,16.286718331693454
1199,7,31,9.058677511271185
1200,7,32,3.8602095100965967
1201,7,33,10.308332342453781
1202,7,34,2.5608975731899073
1203,7,35,11.671196408067885
1204,7,36,15.264589933191713
1205,7,37,4.65506332993828
1206,7,38,4.521220432771024
1207,7,39,5.80015065355595
1208,7,40,2.5926014052173154
1209,7,41,6.606138073506651
1210,7,42,3.5573918847147445
1211,7,43,3.1433918854436644
1212,7,44,14.205062406274424
1213,7,45,17.082468019235517
1214,7,46,18.662901395225802
1215,7,47,15.799874356404773
1216,7,48,16.506137863392375
1217,7,49,21.11089820843095
1218,7,50,32.967988967484665
1219,7,51,24.27412179472345
1220,7,52,28.898348316236934
1221,7,53,15.608561136826962
1222,7,54,26.20835135118365
1223,7,55,19.62899042658234
1224,7,56,11.727931994696874
1225,7,57,13.30450218385524
1226,7,58,15.06173730988101
1227,7,59,10.441251828421798
1228,7,60,11.630272901787073
1229,7,61,13.100273908880638
1230,7,62,15.166061010057817
1231,7,63,17.018238886851215
1232,7,64,13.109859864626301
1233,7,65,15.28976229707406
1234,7,66,17.757539637133178
1235,7,67,16.46098136671296
1236,7,68,18.1326896318755
1237,7,69,21.043750976578647
1238,7,70,17.478968235189935
1239,7,71,21.249135130828215
1240,7,72,18.76118637811719
1241,7,73,16.926240212811678
1242,7,74,19.397510607691274
1243,7,75,20.40929202127033
1244,7,76,14.653120336100454
1245,7,77,14.423886466188485
1246,7,78,12.643459799936867
1247,7,79,20.72443855900008
1248,7,80,4.323002737181818
1249,7,81,6.66494900928742
1250,7,82,6.8036813433029995
1251,7,83,5.26660411126812
1252,7,84,8.032168197808096
1253,7,85,5.715642452041093
1254,7,86,3.688301486231813
1255,7,87,9.216472650379956
1256,7,88,12.037147216382783
1257,7,89,3.9108903605497893
1258,7,90,4.118337766265663
1259,7,91,9.518395661923284
1260,7,92,10.539621160637342
1261,7,93,12.017391317654157
1262,7,94,11.243271904476906
1263,7,95,2.70461224308994
1264,7,96,8.961847665498045
1265,7,97,7.217715119751332
1266,7,98,13.912741790581283
1267,7,99,6.590701057378583
1268,7,100,5.782509596865658
1269,7,101,4.952778067563096
1270,7,102,9.311349353393444
1271,7,103,10.376068057773194
1272,7,104,9.859611849955062
1273,7,105,5.916021383898822
1274,7,106,2.520004204670017
1275,7,107,14.254426688683504
1276,7,108,16.618228142738793
1277,7,109,7.35070571115482
1278,7,110,9.032647746943612
1279,7,111,12.390526486133583
1280,7,112,14.154738086095136
1281,7,113,11.581608742368646
1282,7,114,5.5139519405005295
1283,7,115,8.439911690487259
1284,7,116,7.253892044108772
1285,7,117,12.647239317955973
1286,7,118,15.954278410341471
1287,7,119,11.502102592876431
1288,7,120,5.93084453991382
1289,7,121,5.396591795089506
1290,7,122,11.818493008464909
1291,7,123,13.881776999976688
1292,7,124,13.60561295886128
1293,7,125,13.13610911487781
1294,7,126,15.7755266995936
1295,7,127,15.904971251882362
1296,7,128,17.81406274703667
1297,7,129,17.79049038295303
1298,7,130,21.179501513689658
1299,7,131,20.427954037298218
1300,7,132,18.74226324928136
1301,7,133,15.635237582665159
1302,7,134,13.526922787756416
1303,7,135,10.231983369348205
1304,7,136,9.741262270989678
1305,7,137,8.382273139947154
1306,7,138,8.622415598988443
1307,7,139,8.673124872887753
1308,7,140,10.088639985476377
1309,7,141,11.183300377771006
1310,7,142,6.486178037232208
1311,7,143,6.755088881803201
1312,7,144,8.539978591069515
1313,7,145,7.488540956198695
1314,7,146,20.76322980097927
1315,7,147,18.719806573176676
1316,7,148,20.11059500854313
1317,7,149,13.703118675651508
1318,7,150,12.845790989171372
1319,7,151,11.812986583523188
1320,7,152,12.639595599797774
1321,7,153,12.649080605991026
1322,7,154,13.938355686414978
1323,7,155,14.74173079175675
1324,7,156,10.942779459207738
1325,7,157,21.841404275181763
1326,7,158,17.952945363512438
1327,7,159,21.697334827239004
1328,7,160,19.490573739973964
1329,7,161,19.97299247866385
1330,7,162,20.326070733459098
1331,7,163,15.728180227803998
1332,7,164,16.538931686456813
1333,7,165,18.052852748521957
1334,7,166,14.470958297220045
1335,7,167,16.428772291966883
1336,7,168,23.359781335732276
1337,7,169,21.663527553907702
1338,7,170,18.868913807111195
1339,7,171,20.24469800361014
1340,8,9,1.5745461250496766
1341,8,10,1.9591137285088476
1342,8,11,2.767559269536796
1343,8,12,2.0746183769959794
1344,8,13,0.8020465513343754
1345,8,14,1.8133123001051725
1346,8,15,2.1314384569324867
1347,8,16,3.088425480665388
1348,8,17,3.9320874253028144
1349,8,18,2.544257662110013
1350,8,19,4.321431760949623
1351,8,20,5.4460501781312125
1352,8,21,6.752763129901156
1353,8,22,7.537481115546598
1354,8,23,8.523046291938062
1355,8,24,4.931158520933221
1356,8,25,6.775725810325101
1357,8,26,9.549040454111605
1358,8,27,10.011389582039758
1359,8,28,11.664314087002984
1360,8,29,13.032500940786878
1361,8,30,15.140089041020978
1362,8,31,7.987993077635064
1363,8,32,2.6199248588127593
1364,8,33,9.19401280552244
1365,8,34,3.480420325851215
1366,8,35,10.52885615206602
1367,8,36,14.106527260753086
1368,8,37,3.7480409301687705
1369,8,38,3.402660446516202
1370,8,39,4.537278927624102
1371,8,40,3.3154009049663986
1372,8,41,5.521436067246396
1373,8,42,4.2111290026223545
1374,8,43,3.6470402712506416
1375,8,44,15.065867223694445
1376,8,45,17.781250370833504
1377,8,46,19.29357473807191
1378,8,47,16.760553778003757
1379,8,48,17.538457443129378
1380,8,49,22.088464505343786
1381,8,50,33.80269647695854
1382,8,51,25.202938316685785
1383,8,52,29.73601164379225
1384,8,53,16.370723540128115
1385,8,54,27.090096168919636
1386,8,55,20.41737706549878
1387,8,56,10.666914285558775
1388,8,57,12.204855170027882
1389,8,58,13.964253167594464
1390,8,59,9.440482476002817
1391,8,60,10.666497956475538
1392,8,61,12.063161399286363
1393,8,62,14.121404409005248
1394,8,63,15.974273017686539
1395,8,64,12.168671773341094
1396,8,65,14.346421793163001
1397,8,66,16.933138967075536
1398,8,67,15.58107764426426
1399,8,68,17.00997380311792
1400,8,69,20.381503183189825
1401,8,70,16.825951456944388
1402,8,71,20.259991119950097
1403,8,72,17.75045968164444
1404,8,73,15.842566999686955
1405,8,74,18.46225483016071
1406,8,75,19.26604735135911
1407,8,76,13.788457651252726
1408,8,77,13.657779416580121
1409,8,78,11.803104645370695
1410,8,79,19.845884198902716
1411,8,80,4.030761804796837
1412,8,81,5.909874253987632
1413,8,82,6.267111190966459
1414,8,83,5.087811331193629
1415,8,84,7.335229937030772
1416,8,85,5.082589890406199
1417,8,86,4.890097734729391
1418,8,87,10.426858759215975
1419,8,88,13.286277405456914
1420,8,89,5.16001071365766
1421,8,90,5.137670648476895
1422,8,91,10.477994032228219
1423,8,92,11.365473004005143
1424,8,93,13.151202399466877
1425,8,94,12.495787120767952
1426,8,95,3.7588927928326554
1427,8,96,10.06175475230716
1428,8,97,8.39005486386171
1429,8,98,15.148159807067344
1430,8,99,7.841024654992304
1431,8,100,6.985918703841743
1432,8,101,6.208893851343877
1433,8,102,10.570885322505902
1434,8,103,11.604594513166152
1435,8,104,11.0307031170511
1436,8,105,6.910301259391283
1437,8,106,2.896366448755682
1438,8,107,15.513525163465278
1439,8,108,17.866496086417413
1440,8,109,8.596741464752286
1441,8,110,10.290228373405036
1442,8,111,13.588653645263898
1443,8,112,15.414143272872213
1444,8,113,12.844621598801165
1445,8,114,6.671741734013336
1446,8,115,9.640489370741165
1447,8,116,8.303748159176743
1448,8,117,13.869245952194643
1449,8,118,17.21696918405216
1450,8,119,12.632532058964438
1451,8,120,6.737613913252967
1452,8,121,6.651450705388105
1453,8,122,12.842975022084564
1454,8,123,13.665760690781838
1455,8,124,13.522186118575274
1456,8,125,12.68332274980879
1457,8,126,15.431564487766407
1458,8,127,15.791411990778906
1459,8,128,17.564429948875397
1460,8,129,17.687482548390573
1461,8,130,21.140331153822025
1462,8,131,20.290109853728588
1463,8,132,18.802613966930164
1464,8,133,15.727971945054682
1465,8,134,13.708561170905137
1466,8,135,10.189354328097737
1467,8,136,9.447476898719282
1468,8,137,8.015971192773462
1469,8,138,8.44260530957488
1470,8,139,8.76355188086457
1471,8,140,10.286383577770106
1472,8,141,11.43547804453294
1473,8,142,6.3390253344155925
1474,8,143,7.056801668208653
1475,8,144,8.912409846921031
1476,8,145,8.12344156562629
1477,8,146,21.14933370843474
1478,8,147,19.124088281459407
1479,8,148,20.70263413091194
1480,8,149,14.540662221838975
1481,8,150,13.251391946503958
1482,8,151,12.492050214008433
1483,8,152,13.354606963777877
1484,8,153,13.148940170437548
1485,8,154,14.51295596621547
1486,8,155,15.401912075980507
1487,8,156,11.575331287252451
1488,8,157,22.413560084708227
1489,8,158,18.23008121185622
1490,8,159,21.820773788640942
1491,8,160,19.66196048904494
1492,8,161,20.191259890288805
1493,8,162,20.622346381690253
1494,8,163,16.043980256282143
1495,8,164,16.96793933312281
1496,8,165,18.600309553838933
1497,8,166,14.884655722954015
1498,8,167,17.023800561155632
1499,8,168,24.240590669300566
1500,8,169,22.64306319917655
1501,8,170,19.862974249245553
1502,8,171,21.364453048482602
1503,9,10,1.6361062058364786
1504,9,11,2.422177639108525
1505,9,12,0.8540905769628885
1506,9,13,1.8721426275635489
1507,9,14,2.754721146032134
1508,9,15,1.718237552848244
1509,9,16,3.000675425131692
1510,9,17,4.663419943620614
1511,9,18,3.4232768854030065
1512,9,19,4.265767959979501
1513,9,20,5.491731620547545
1514,9,21,6.89005421873686
1515,9,22,7.896731204854505
1516,9,23,8.777478852461314
1517,9,24,5.623323675903305
1518,9,25,7.37026292050656
1519,9,26,9.918300733979818
1520,9,27,10.24126599615012
1521,9,28,11.919405820082885
1522,9,29,13.295450523174651
1523,9,30,15.44519946800502
1524,9,31,8.577870123795625
1525,9,32,2.2634325789361616
1526,9,33,9.654664755398446
1527,9,34,3.3456469704979206
1528,9,35,10.891233602606873
1529,9,36,14.384003299032257
1530,9,37,4.790345081658898
1531,9,38,4.097081648299615
1532,9,39,4.302880701860276
1533,9,40,2.926538657159584
1534,9,41,6.156920251135542
1535,9,42,3.5872434106875537
1536,9,43,2.9110312535704193
1537,9,44,14.40056709605102
1538,9,45,16.876309010924754
1539,9,46,18.301544970258064
1540,9,47,16.24841207786374
1541,9,48,17.158828019727046
1542,9,49,21.58154343382613
1543,9,50,33.03597300173838
1544,9,51,24.600333736751292
1545,9,52,28.980231064162734
1546,9,53,15.555076354588683
1547,9,54,26.40634944610811
1548,9,55,19.61720275789619
1549,9,56,11.232147266865004
1550,9,57,12.662264946263845
1551,9,58,14.41109210013298
1552,9,59,10.144571659638974
1553,9,60,11.419060440536311
1554,9,61,12.662776849694605
1555,9,62,14.687039702639472
1556,9,63,16.528714348547613
1557,9,64,12.942566704245646
1558,9,65,15.09881042799395
1559,9,66,17.847079222167775
1560,9,67,16.424404979170006
1561,9,68,17.371641905954924
1562,9,69,21.474031294682817
1563,9,70,17.94014800327467
1564,9,71,20.901745390278382
1565,9,72,18.362213998240925
1566,9,73,16.309490711767527
1567,9,74,19.205084729661813
1568,9,75,19.559000377072504
1569,9,76,14.665382108119216
1570,9,77,14.663976767862264
1571,9,78,12.729951821156432
1572,9,79,20.6715112929515
1573,9,80,5.520136764368426
1574,9,81,7.035774838255635
1575,9,82,7.576790586828497
1576,9,83,6.598887437980729
1577,9,84,8.48791132070818
1578,9,85,6.346674705522018
1579,9,86,5.190266459510533
1580,9,87,11.363384786457521
1581,9,88,13.632611725918993
1582,9,89,5.995904952707139
1583,9,90,6.41426510848197
1584,9,91,11.81306394238011
1585,9,92,12.801682352444718
1586,9,93,13.042425097270915
1587,9,94,13.227330563328398
1588,9,95,5.0004730737323
1589,9,96,11.232836243139609
1590,9,97,9.435408878590218
1591,9,98,15.39301143718552
1592,9,99,8.26272654700229
1593,9,100,7.964790490335978
1594,9,101,6.719080735049351
1595,9,102,11.04523793203412
1596,9,103,11.841612889824459
